"Source","Test","Length","Time"
"auto","h1","1500","27.170000076293945"
"auto","h3","100","4.340000057220459"
"auto","h0","1000","20.120000076293945"
"auto","h9","3000","48.119999980926515"
"auto","h6","500","10.080000019073486"
"auto","h7","1000","17.29000005722046"
"auto","h1","10","1.0199999809265137"
"auto","h3","50","2.85"
"auto","h4","3000","58.61000003814697"
"auto","h4","50","2.0600000381469727"
"auto","h4","1500","28.8"
"auto","h9","2000","32.730000019073486"
"auto","h2","3000","124.7"
"auto","h9","500","9.239999961853027"
"auto","h9","10","1.5199999809265137"
"auto","h6","100","2.509999942779541"
"auto","h3","50","3.530000019073486"
"auto","h4","500","9.879999923706055"
"auto","h6","3000","52.71000003814697"
"auto","h1","1500","28.189999961853026"
"auto","h5","2000","39.84000005722046"
"auto","h0","3000","54.380000019073485"
"auto","h4","3000","55.93000001907349"
"auto","h9","500","8.830000019073486"
"auto","h3","3000","120.93000001907349"
"auto","h1","100","2.4199999809265136"
"auto","h4","500","9.3"
"auto","h4","3000","53.76000003814697"
"auto","h1","500","10.890000057220458"
"auto","h6","1000","18.9"
"auto","h2","1000","43.96999998092652"
"auto","h2","3000","122.05"
"auto","h4","50","2.05"
"auto","h0","2000","35.26000003814697"
"auto","h3","100","4.480000019073486"
"auto","h7","50","1.6300000190734862"
"auto","h2","1500","60.18000001907349"
"auto","h2","500","20.659999942779542"
"auto","h6","1000","18.1"
"auto","h8","3000","46.85"
"auto","h8","1000","16.15"
"auto","h2","50","3.3899999618530274"
"auto","h2","50","3.009999942779541"
"auto","h4","50","2.2"
"auto","h2","1500","59.87000007629395"
"auto","h3","100","4.2399999618530275"
"auto","h6","50","2.2300000190734863"
"auto","h1","50","1.7899999618530273"
"auto","h1","1500","28.829999923706055"
"auto","h3","1500","60.54000005722046"
"auto","h9","1500","25.319999980926514"
"auto","h4","100","2.55"
"auto","h3","50","2.790000057220459"
"auto","h2","50","2.7399999618530275"
"auto","h7","10","0.8800000190734864"
"auto","h8","1000","15.810000038146972"
"auto","h1","1000","18.069999980926514"
"auto","h4","1000","19.280000019073487"
"auto","h9","100","2.1899999618530273"
"auto","h9","3000","48.71999998092652"
"auto","h7","100","2.1299999237060545"
"auto","h4","1500","27.680000019073486"
"auto","h5","3000","52.06999998092651"
"auto","h9","1500","23.429999923706056"
"auto","h5","3000","54.31999998092651"
"auto","h4","2000","38.85999994277954"
"auto","h1","500","11.310000038146972"
"auto","h6","2000","38.73999996185303"
"auto","h8","1500","26.00999994277954"
"auto","h3","2000","85.2"
"auto","h3","3000","129.65"
"auto","h8","1500","27.189999961853026"
"auto","h3","3000","141.84000005722046"
"auto","h4","500","11.319999980926514"
"auto","h1","3000","61.71000003814697"
"auto","h2","1000","47.630000019073485"
"auto","h3","50","3.1"
"auto","h6","3000","62.46999998092652"
"auto","h5","500","11.239999961853027"
"auto","h0","3000","60.769999980926514"
"auto","h8","50","1.809999942779541"
"auto","h0","10","1.5300000190734864"
"auto","h3","50","3.15"
"auto","h1","3000","57.689999961853026"
"auto","h5","50","1.5"
"auto","h7","3000","49.33000001907349"
"auto","h3","100","4.359999942779541"
"auto","h3","2000","82.58000001907348"
"auto","h6","100","2.089999961853027"
"auto","h4","2000","37.78999996185303"
"auto","h7","50","2.219999980926514"
"auto","h4","100","2.2699999809265137"
"auto","h2","500","24.04000005722046"
"auto","h0","2000","36.560000038146974"
"auto","h9","2000","31.010000038146973"
"auto","h0","2000","36.31999998092651"
"auto","h6","1500","28.75999994277954"
"auto","h7","10","0.9"
"auto","h3","100","4.9"
"auto","h4","100","2.0699999809265135"
"auto","h0","1000","18.13999996185303"
"auto","h6","500","9.669999980926514"
"auto","h0","100","2.15"
"auto","h2","1500","60.54000005722046"
"auto","h0","500","11.1"
"auto","h1","100","2.5100000381469725"
"auto","h8","2000","32.589999961853025"
"auto","h6","500","9.779999923706054"
"auto","h2","1500","59.880000019073485"
"auto","h4","10","0.9800000190734863"
"auto","h7","50","2.309999942779541"
"auto","h9","3000","46.70999994277954"
"auto","h4","3000","51.89000005722046"
"auto","h4","1000","19.569999980926514"
"auto","h8","500","8.779999923706054"
"auto","h0","2000","35.96999998092652"
"auto","h7","10","0.9600000381469727"
"auto","h5","2000","38.72999992370605"
"auto","h1","500","10.35"
"auto","h2","500","22.019999980926514"
"auto","h5","10","0.8900000572204589"
"auto","h3","50","3.0100000381469725"
"auto","h8","3000","53.160000038146975"
"auto","h4","10","0.740000057220459"
"auto","h9","10","0.8300000190734863"
"auto","h4","1000","19.719999980926513"
"auto","h1","2000","36.660000038146975"
"auto","h6","1000","19.980000019073486"
"auto","h6","10","0.6399999618530273"
"auto","h8","10","1.059999942779541"
"auto","h4","50","1.55"
"auto","h7","1000","16.989999961853027"
"auto","h1","2000","37.43000001907349"
"auto","h8","50","1.9199999809265136"
"auto","h3","1000","42.579999923706055"
"auto","h2","10","1.1600000381469726"
"auto","h8","500","8.890000057220458"
"auto","h2","3000","127.73999996185303"
"auto","h0","1000","18.659999942779542"
"auto","h0","10","0.990000057220459"
"auto","h4","3000","55.35999994277954"
"auto","h6","10","1.1300000190734862"
"auto","h2","1500","61.95"
"auto","h9","1000","16.330000019073488"
"auto","h7","10","1.359999942779541"
"auto","h8","10","1.3300000190734864"
"auto","h0","3000","54.68000001907349"
"auto","h3","2000","85.5"
"auto","h6","500","9.620000076293945"
"auto","h0","1000","18.039999961853027"
"auto","h4","1000","18.44000005722046"
"auto","h2","3000","116.95999994277955"
"auto","h8","3000","46.46999998092652"
"auto","h7","1500","24.409999942779542"
"auto","h6","1500","28.520000076293947"
"auto","h7","1000","17.369999980926515"
"auto","h4","1500","28.44000005722046"
"auto","h9","2000","34.019999980926514"
"auto","h9","2000","33.25"
"auto","h4","3000","56.88999996185303"
"auto","h7","500","9.120000076293945"
"auto","h9","50","1.75"
"auto","h3","2000","87.33000001907348"
"auto","h5","100","2.55"
"auto","h7","3000","46.47999992370605"
"auto","h9","500","8.239999961853027"
"auto","h6","500","9.569999980926514"
"auto","h8","1500","24.659999942779542"
"auto","h9","1000","15.809999942779541"
"auto","h3","100","4.05"
"auto","h9","2000","32.71999998092652"
"auto","h6","10","1.0100000381469727"
"auto","h8","10","1.0699999809265137"
"auto","h5","50","1.55"
"auto","h2","3000","122.01000003814697"
"auto","h4","10","0.6299999237060547"
"auto","h6","1000","18.629999923706055"
"auto","h6","2000","36.66999998092651"
"auto","h0","1500","26.969999980926513"
"auto","h7","3000","45.160000038146975"
"auto","h8","100","2.35"
"auto","h4","1000","19.369999980926515"
"auto","h6","100","3.280000019073486"
"auto","h6","1500","27.480000019073486"
"auto","h0","3000","51.22000007629394"
"auto","h4","3000","54.73999996185303"
"auto","h7","50","1.6600000381469726"
"auto","h3","2000","84.51999998092651"
"auto","h0","50","2.7600000381469725"
"auto","h7","3000","46.12000007629395"
"auto","h1","1500","27.380000019073485"
"auto","h9","500","8.95"
"auto","h1","1000","19.869999980926515"
"auto","h9","3000","46.1"
"auto","h3","10","0.9899999618530273"
"auto","h6","3000","54.58000001907349"
"auto","h3","2000","81.11999998092651"
"auto","h8","2000","33.68000001907349"
"auto","h7","1500","25.45"
"auto","h2","1500","65.6"
"auto","h2","50","2.9799999237060546"
"auto","h8","10","1.5199999809265137"
"auto","h8","100","2.2699999809265137"
"auto","h4","500","11.130000019073487"
"auto","h5","500","10.3"
"auto","h1","100","2.780000019073486"
"auto","h5","100","2.1399999618530274"
"auto","h2","500","22.930000019073486"
"auto","h6","10","1.0699999809265137"
"auto","h8","1000","17.680000019073486"
"auto","h3","2000","90.95999994277955"
"auto","h8","10","1.059999942779541"
"auto","h3","1500","66.76999998092651"
"auto","h1","10","1.1"
"auto","h3","1000","44.71000003814697"
"auto","h3","1500","62.730000019073486"
"auto","h5","10","0.9600000381469727"
"auto","h4","2000","37.96000003814697"
"auto","h9","2000","31.54000005722046"
"auto","h5","2000","36.15"
"auto","h0","500","9.660000038146972"
"auto","h8","2000","30.25"
"auto","h0","1000","18.36000003814697"
"auto","h2","10","0.9699999809265136"
"auto","h6","500","9.969999980926513"
"auto","h3","100","4.089999961853027"
"auto","h4","50","1.4199999809265136"
"auto","h2","1000","40.55"
"auto","h7","2000","31.520000076293947"
"auto","h3","50","2.9299999237060548"
"auto","h6","1500","27.25999994277954"
"auto","h1","3000","54.05"
"auto","h9","500","8.780000019073487"
"auto","h4","1500","28.7"
"auto","h0","10","0.8699999809265136"
"auto","h3","3000","125.4"
"auto","h3","1500","60.2"
"auto","h9","3000","45.84000005722046"
"auto","h6","2000","39.06999998092651"
"auto","h5","1500","27.64000005722046"
"auto","h0","50","1.490000057220459"
"auto","h5","10","0.7199999809265136"
"auto","h2","1500","60.05"
"auto","h1","2000","38.660000038146975"
"auto","h0","50","1.8799999237060547"
"auto","h1","100","2.35"
"auto","h9","50","2.8199999809265135"
"auto","h7","2000","32.089999961853025"
"auto","h9","10","0.9699999809265136"
"auto","h0","500","9.960000038146973"
"auto","h9","1000","17.8"
"auto","h5","2000","40.35"
"auto","h6","500","10.6"
"auto","h7","2000","30.919999980926512"
"auto","h9","1500","23.55999994277954"
"auto","h6","3000","54.01000003814697"
"auto","h0","10","0.8699999809265136"
"auto","h2","1500","62.30999994277954"
"auto","h6","10","1.0199999809265137"
"auto","h7","1500","24.65"
"auto","h8","1000","17.219999980926513"
"auto","h3","10","1.2300000190734863"
"auto","h9","2000","32.15999994277954"
"auto","h0","100","2.75"
"auto","h3","100","4.279999923706055"
"auto","h4","2000","37.36000003814697"
"auto","h6","10","0.990000057220459"
"auto","h9","10","0.8699999809265136"
"auto","h4","1000","22.239999961853027"
"auto","h6","10","1.040000057220459"
"auto","h3","100","4.130000019073487"
"auto","h9","3000","47.73999996185303"
"auto","h6","100","2.140000057220459"
"auto","h7","1000","16.519999980926514"
"auto","h1","50","1.85"
"auto","h4","3000","57.230000019073486"
"auto","h9","50","2.5800000190734864"
"auto","h2","50","3.2300000190734863"
"auto","h2","100","4.309999942779541"
"auto","h7","1500","23.919999980926512"
"auto","h7","10","0.9600000381469727"
"auto","h1","1500","27.980000019073486"
"auto","h8","100","2.75"
"auto","h0","1500","27.9"
"auto","h4","3000","55.480000019073486"
"auto","h8","10","1.0800000190734864"
"auto","h8","1500","24.529999923706054"
"auto","h8","1500","25.669999980926512"
"auto","h1","1000","20.030000019073487"
"auto","h0","100","2.469999980926514"
"auto","h4","3000","57.55999994277954"
"auto","h0","3000","52.14000005722046"
"auto","h9","10","0.9800000190734863"
"auto","h9","50","1.5100000381469727"
"auto","h0","1000","19.010000038146973"
"auto","h6","10","0.9399999618530274"
"auto","h7","100","2.780000019073486"
"auto","h2","2000","83.19000005722046"
"auto","h5","3000","53.18000001907349"
"auto","h4","3000","54.21000003814697"
"auto","h0","10","1.3300000190734864"
"auto","h1","1000","20.219999980926513"
"auto","h2","3000","122.10999994277954"
"auto","h5","3000","57.61000003814697"
"auto","h2","50","3.4300000190734865"
"auto","h9","100","2.140000057220459"
"auto","h8","1500","25.069999980926514"
"auto","h2","2000","82.66000003814698"
"auto","h9","1000","17.090000057220458"
"auto","h6","2000","38.90999994277954"
"auto","h8","2000","31.8"
"auto","h6","2000","38.769999980926514"
"auto","h1","10","0.9"
"auto","h7","1500","23.61000003814697"
"auto","h7","500","9.620000076293945"
"auto","h7","1500","24.069999980926514"
"auto","h3","100","4.530000019073486"
"auto","h1","100","3.0800000190734864"
"auto","h7","1500","23.8"
"auto","h2","100","4.539999961853027"
"auto","h3","50","3.3800000190734862"
"auto","h1","3000","51.579999923706055"
"auto","h4","2000","36.52000007629395"
"auto","h4","50","1.3200000762939452"
"auto","h0","500","9.109999942779542"
"auto","h9","1000","15.6"
"auto","h7","1000","15.369999980926513"
"auto","h2","1500","62.880000019073485"
"auto","h6","3000","53.070000076293944"
"auto","h6","2000","38.26000003814697"
"auto","h7","1000","15.680000019073486"
"auto","h8","1000","16.119999980926515"
"auto","h1","100","2.3899999618530274"
"auto","h8","1500","23.840000057220458"
"auto","h0","3000","52.43000001907349"
"auto","h9","2000","31.5"
"auto","h2","1000","42.429999923706056"
"auto","h5","50","1.45"
"auto","h6","2000","39.15"
"auto","h1","2000","36.45"
"auto","h6","10","1"
"auto","h0","100","2.3300000190734864"
"auto","h5","50","1.8899999618530274"
"auto","h6","1000","19.519999980926514"
"auto","h4","500","9.969999980926513"
"auto","h0","100","3.589999961853027"
"auto","h4","50","1.3699999809265138"
"auto","h6","1000","20.620000076293945"
"auto","h6","50","1.440000057220459"
"auto","h4","50","1.559999942779541"
"auto","h3","50","4.35"
"auto","h3","50","2.859999942779541"
"auto","h0","100","3.3800000190734862"
"auto","h7","500","8.9"
"auto","h3","1000","44.25"
"auto","h2","2000","89.19000005722046"
"auto","h5","50","1.5299999237060546"
"auto","h2","1500","63.869999980926515"
"auto","h4","1000","19.780000019073487"
"auto","h0","1500","28.130000019073485"
"auto","h0","50","1.740000057220459"
"auto","h1","50","1.8399999618530274"
"auto","h7","1000","16.88999996185303"
"auto","h9","2000","32.96999998092652"
"auto","h7","1000","17.280000019073487"
"auto","h4","3000","58.16999998092651"
"auto","h5","50","1.590000057220459"
"auto","h1","10","1.45"
"auto","h0","10","0.8599999427795411"
"auto","h0","500","10.719999980926513"
"auto","h3","100","4.3"
"auto","h2","1500","65.2"
"auto","h7","100","3.4200000762939453"
"auto","h6","3000","54.070000076293944"
"auto","h6","100","3.309999942779541"
"auto","h6","100","2.05"
"auto","h7","50","1.6"
"auto","h1","50","1.790000057220459"
"auto","h7","1500","24.119999980926515"
"auto","h8","10","1.0199999809265137"
"auto","h3","3000","124.10999994277954"
"auto","h8","500","8.719999980926513"
"auto","h2","500","21.70999994277954"
"auto","h2","500","22.569999980926514"
"auto","h3","500","21.510000038146973"
"auto","h4","1500","29.660000038146972"
"auto","h6","1000","20.619999980926515"
"auto","h8","1000","18.419999980926512"
"auto","h7","3000","50.5"
"auto","h0","3000","57.71999998092652"
"auto","h9","2000","35.259999942779544"
"auto","h3","10","1.2899999618530273"
"auto","h0","2000","38.920000076293945"
"auto","h8","50","1.7800000190734864"
"auto","h8","10","1.05"
"auto","h6","1500","29.1"
"auto","h4","50","2.3200000762939452"
"auto","h9","1500","26.480000019073486"
"auto","h9","100","2.1799999237060548"
"auto","h2","50","2.890000057220459"
"auto","h0","10","0.9600000381469727"
"auto","h4","100","2.719999980926514"
"auto","h9","100","2.3600000381469726"
"auto","h2","1500","65.43999996185303"
"auto","h0","10","1.0399999618530273"
"auto","h0","2000","35.880000019073485"
"auto","h6","10","1.0200000762939454"
"auto","h5","2000","38.88999996185303"
"auto","h2","2000","82.93000001907349"
"auto","h6","10","0.6400000572204589"
"auto","h9","1500","23.4"
"auto","h6","1000","18.829999923706055"
"auto","h9","500","8.15"
"auto","h4","10","0.95"
"auto","h3","50","4.480000019073486"
"auto","h4","2000","36.28999996185303"
"auto","h2","3000","126.01000003814697"
"auto","h6","1000","19.619999980926515"
"auto","h3","1000","39.96999998092652"
"auto","h1","500","9.4"
"auto","h1","1000","18.00999994277954"
"auto","h8","3000","48.130000019073485"
"auto","h7","1000","17.079999923706055"
"auto","h1","50","1.7100000381469727"
"auto","h7","1500","24.489999961853027"
"auto","h1","1000","19.119999980926515"
"auto","h9","3000","48.009999942779544"
"auto","h2","50","2.8"
"auto","h7","50","2.589999961853027"
"auto","h5","100","2.9800000190734863"
"auto","h9","100","2.1699999809265136"
"auto","h1","1000","20.780000019073487"
"auto","h4","50","1.390000057220459"
"auto","h9","3000","46.04000005722046"
"auto","h3","100","4.220000076293945"
"auto","h3","10","1.0399999618530273"
"auto","h1","100","2.75"
"auto","h4","2000","41.11000003814697"
"auto","h3","2000","84.89000005722046"
"auto","h9","3000","47.119999980926515"
"auto","h9","1000","16.089999961853028"
"auto","h1","1000","18.75"
"auto","h0","2000","36.40999994277954"
"auto","h0","50","1.9"
"auto","h3","1500","64.45"
"auto","h4","100","2.790000057220459"
"auto","h9","50","1.740000057220459"
"auto","h2","10","1.159999942779541"
"auto","h8","1500","26.4"
"auto","h7","2000","33.8"
"auto","h6","50","1.6899999618530273"
"auto","h2","1500","63.62999992370605"
"auto","h8","2000","32.41999998092651"
"auto","h3","50","3.6"
"auto","h5","1500","29.680000019073486"
"auto","h2","10","1.0399999618530273"
"auto","h9","3000","48.839999961853025"
"auto","h1","2000","37.019999980926514"
"auto","h4","2000","39.15"
"auto","h8","1000","17.49000005722046"
"auto","h8","50","1.9399999618530273"
"auto","h6","1500","29.38999996185303"
"auto","h9","50","1.6699999809265136"
"auto","h6","1500","28.310000038146974"
"auto","h4","2000","37.45"
"auto","h2","500","21.660000038146972"
"auto","h0","100","2.3"
"auto","h1","500","9.65"
"auto","h2","3000","134.41999998092652"
"auto","h8","1000","17.980000019073486"
"auto","h5","10","0.590000057220459"
"auto","h4","500","10.139999961853027"
"auto","h3","2000","81.11999998092651"
"auto","h7","1500","24.010000038146973"
"auto","h5","1000","19.010000038146973"
"auto","h1","10","0.940000057220459"
"auto","h5","500","9.59000005722046"
"auto","h0","3000","51.380000019073485"
"auto","h3","100","4.6"
"auto","h3","1000","39.939999961853026"
"auto","h5","3000","55.46999998092652"
"auto","h0","10","0.8"
"auto","h0","1500","26.910000038146972"
"auto","h8","10","1.5699999809265137"
"auto","h5","100","2.0699999809265135"
"auto","h5","1000","18.63999996185303"
"auto","h0","2000","36.33000001907349"
"auto","h5","500","10.169999980926514"
"auto","h4","2000","36.78999996185303"
"auto","h8","2000","31.069999980926514"
"auto","h0","1000","17.95"
"auto","h2","1000","40.6"
"auto","h2","500","20.69000005722046"
"auto","h7","3000","47.55999994277954"
"auto","h2","3000","124.1"
"auto","h6","3000","58.68000001907349"
"auto","h6","50","1.559999942779541"
"auto","h1","1500","28.880000019073485"
"auto","h1","50","2.5700000762939452"
"auto","h7","50","1.6199999809265138"
"auto","h7","50","1.7199999809265136"
"auto","h9","2000","32.65"
"auto","h4","2000","39.46999998092652"
"auto","h3","1500","64.90999994277954"
"auto","h8","1000","17.539999961853027"
"auto","h4","10","0.740000057220459"
"auto","h0","1000","20.319999980926514"
"auto","h1","100","2.6299999237060545"
"auto","h6","2000","38.35"
"auto","h8","1500","25.710000038146973"
"auto","h9","100","2.5"
"auto","h4","500","10.959999942779541"
"auto","h4","1000","20.1"
"auto","h4","3000","57.329999923706055"
"auto","h1","1500","28.25"
"auto","h3","100","4.360000038146973"
"auto","h5","1500","28.280000019073487"
"auto","h2","10","1.7"
"auto","h7","1500","23.970000076293946"
"auto","h6","1500","28.469999980926513"
"auto","h9","1000","16.189999961853026"
"auto","h3","50","3.0100000381469725"
"auto","h4","1500","27.570000076293944"
"auto","h2","3000","124.45"
"auto","h1","500","10.639999961853027"
"auto","h9","500","8.7"
"auto","h8","1000","16.61000003814697"
"auto","h6","1500","29.439999961853026"
"auto","h6","2000","41.1"
"auto","h4","500","11.269999980926514"
"auto","h1","10","1.159999942779541"
"auto","h7","500","8.880000019073487"
"auto","h7","1000","17.069999980926514"
"auto","h4","1500","28.719999980926513"
"auto","h1","1000","19.560000038146974"
"auto","h9","500","8.930000019073486"
"auto","h0","500","9.74000005722046"
"auto","h4","1000","21.219999980926513"
"auto","h0","500","9.75"
"auto","h8","3000","48.2"
"auto","h9","1500","24.260000038146973"
"auto","h5","50","1.5199999809265137"
"auto","h0","3000","53.35999994277954"
"auto","h4","100","2.190000057220459"
"auto","h1","2000","35.35999994277954"
"auto","h4","50","1.5"
"auto","h9","1000","16.45"
"auto","h6","50","1.8600000381469726"
"auto","h7","100","3.2300000190734863"
"auto","h4","2000","36.43000001907349"
"auto","h2","10","1.0800000190734864"
"auto","h3","2000","80.83999996185302"
"auto","h6","10","0.7299999237060547"
"auto","h0","1500","27.55"
"auto","h9","3000","46.329999923706055"
"auto","h8","10","1.1"
"auto","h4","1500","28.019999980926514"
"auto","h3","100","5.290000057220459"
"auto","h3","2000","81.59000005722046"
"auto","h0","1500","28.269999980926514"
"auto","h6","1000","19.230000019073486"
"auto","h7","3000","45.61000003814697"
"auto","h0","50","1.659999942779541"
"auto","h7","100","2.1799999237060548"
"auto","h8","3000","45.339999961853025"
"auto","h3","10","1.1899999618530273"
"auto","h5","2000","36.380000019073485"
"auto","h4","3000","54.55"
"auto","h9","2000","31.2"
"auto","h6","10","0.6800000190734863"
"auto","h9","500","8.75"
"auto","h6","3000","53.03999996185303"
"auto","h8","10","1.1600000381469726"
"auto","h5","50","1.8899999618530274"
"auto","h5","50","1.4800000190734863"
"auto","h3","1000","41.53000001907348"
"auto","h3","2000","83.11000003814698"
"auto","h3","1000","42.119999980926515"
"auto","h1","1000","19.130000019073485"
"auto","h3","10","1.1100000381469726"
"auto","h4","10","0.6600000381469726"
"auto","h3","1500","60.1"
"auto","h4","50","1.6699999809265136"
"auto","h1","10","1"
"auto","h3","10","1.1"
"auto","h9","2000","31.130000019073485"
"auto","h7","50","1.6"
"auto","h5","1000","18.989999961853027"
"auto","h9","10","0.95"
"auto","h2","2000","80.52999992370606"
"auto","h1","500","9.660000038146972"
"auto","h8","10","1.0899999618530274"
"auto","h2","3000","122.80999994277954"
"auto","h5","1500","29.279999923706054"
"auto","h1","1000","19.030000019073487"
"auto","h9","500","9.95"
"auto","h7","1000","16.659999942779542"
"auto","h8","2000","33.71999998092652"
"auto","h0","50","2.910000038146973"
"auto","h7","1000","16.560000038146974"
"auto","h8","1500","24.469999980926513"
"auto","h9","3000","49.60999994277954"
"auto","h9","50","3.0399999618530273"
"auto","h1","50","2.9600000381469727"
"auto","h1","50","3.1300000190734862"
"auto","h7","500","9.529999923706054"
"auto","h1","10","1.0299999237060546"
"auto","h0","50","1.9200000762939453"
"auto","h7","10","0.9699999809265136"
"auto","h9","10","1.5800000190734864"
"auto","h4","2000","40.410000038146975"
"auto","h7","500","8.9"
"auto","h3","50","3.05"
"auto","h3","500","22.769999980926514"
"auto","h5","10","0.6899999618530274"
"auto","h7","1500","25.25999994277954"
"auto","h3","10","1.15"
"auto","h3","1000","43.84000005722046"
"auto","h9","1500","24.930000019073486"
"auto","h8","1000","16.739999961853027"
"auto","h9","100","2.2899999618530273"
"auto","h5","500","10.65"
"auto","h0","100","4.189999961853028"
"auto","h9","1500","24.15"
"auto","h0","10","0.959999942779541"
"auto","h6","1000","19.85"
"auto","h6","50","1.6199999809265138"
"auto","h3","500","20.44000005722046"
"auto","h0","2000","36.310000038146974"
"auto","h2","2000","81.38000001907349"
"auto","h0","100","3.240000057220459"
"auto","h4","10","0.6099999427795411"
"auto","h5","2000","37.87000007629395"
"auto","h7","10","0.9100000381469726"
"auto","h3","2000","79.91000003814698"
"auto","h3","50","2.8600000381469726"
"auto","h5","100","2.3300000190734864"
"auto","h2","3000","118.51999998092651"
"auto","h9","100","3.969999980926514"
"auto","h6","1000","19.170000076293945"
"auto","h2","500","21.45"
"auto","h2","1500","65.3"
"auto","h6","10","0.6899999618530274"
"auto","h9","100","3.2300000190734863"
"auto","h0","1500","28.780000019073487"
"auto","h4","3000","58.53000001907348"
"auto","h7","100","3.6700000762939453"
"auto","h1","10","1.0800000190734864"
"auto","h1","100","3.4300000190734865"
"auto","h6","1500","28.989999961853027"
"auto","h2","500","21.780000019073487"
"auto","h7","100","2.2"
"auto","h0","10","0.9300000190734863"
"auto","h5","50","1.6200000762939453"
"auto","h7","3000","46.45999994277954"
"auto","h9","50","1.7100000381469727"
"auto","h3","2000","79.32999992370605"
"auto","h4","100","3.540000057220459"
"auto","h1","3000","54.63999996185303"
"auto","h8","3000","47.320000076293944"
"auto","h1","100","2.4199999809265136"
"auto","h6","1500","27.7"
"auto","h2","2000","81.16000003814698"
"auto","h9","3000","48.86000003814697"
"auto","h8","100","2.5600000381469727"
"auto","h1","500","12.55"
"auto","h0","50","1.6199999809265138"
"auto","h1","500","11.190000057220459"
"auto","h3","3000","115.8"
"auto","h2","1500","61.240000057220456"
"auto","h0","1000","18.88999996185303"
"auto","h4","100","2.3899999618530274"
"auto","h3","1000","43.910000038146975"
"auto","h7","500","10.140000057220458"
"auto","h8","100","4.459999942779541"
"auto","h1","500","12.019999980926514"
"auto","h4","10","0.709999942779541"
"auto","h6","1000","20.510000038146973"
"auto","h1","10","1.0299999237060546"
"auto","h8","100","2.3899999618530274"
"auto","h9","500","10.080000019073486"
"auto","h8","3000","47.630000019073485"
"auto","h4","10","0.7"
"auto","h9","10","0.9800000190734863"
"auto","h9","10","1.0699999809265137"
"auto","h5","2000","37.98999996185303"
"auto","h3","500","22.619999980926515"
"auto","h8","50","1.940000057220459"
"auto","h6","500","10.339999961853028"
"auto","h3","1000","42.189999961853026"
"auto","h6","10","0.6800000190734863"
"auto","h3","50","2.8"
"auto","h3","500","20.969999980926513"
"auto","h2","3000","117.79000005722045"
"auto","h9","50","1.609999942779541"
"auto","h8","100","2.5"
"auto","h7","100","2.219999980926514"
"auto","h2","500","21.810000038146974"
"auto","h3","1000","42.490000057220456"
"auto","h8","10","1.8"
"auto","h5","10","1.1100000381469726"
"auto","h2","1000","42.26000003814697"
"auto","h0","50","1.6699999809265136"
"auto","h5","50","1.55"
"auto","h4","1500","27.989999961853027"
"auto","h7","1500","24.720000076293946"
"auto","h8","2000","32.83000001907349"
"auto","h5","1000","19.919999980926512"
"auto","h2","1500","63.93000001907349"
"auto","h6","3000","59.47999992370605"
"auto","h8","1000","18.469999980926513"
"auto","h1","1500","28.45"
"auto","h0","1500","28.3"
"auto","h2","10","1.090000057220459"
"auto","h7","50","1.690000057220459"
"auto","h8","100","2.55"
"auto","h1","2000","36.4"
"auto","h2","1000","42.28999996185303"
"auto","h4","50","2.4600000381469727"
"auto","h1","1000","22.739999961853027"
"auto","h9","3000","49.22000007629394"
"auto","h3","100","4.609999942779541"
"auto","h1","100","3.3899999618530274"
"auto","h4","3000","54.880000019073485"
"auto","h0","50","1.7800000190734864"
"auto","h0","100","2.3"
"auto","h8","1000","16.079999923706055"
"auto","h0","500","9.710000038146973"
"auto","h2","3000","118.35"
"auto","h7","3000","48.68000001907349"
"auto","h7","50","3.030000019073486"
"auto","h2","1500","63.20999994277954"
"auto","h5","500","10.430000019073486"
"auto","h8","1000","17.25"
"auto","h0","500","9.55"
"auto","h8","100","2.440000057220459"
"auto","h2","500","21.730000019073486"
"auto","h6","10","0.65"
"auto","h6","2000","39.37999992370605"
"auto","h9","500","9.99000005722046"
"auto","h3","1000","42.65999994277954"
"auto","h1","1500","29.689999961853026"
"auto","h9","1000","16.6"
"auto","h8","1000","16.919999980926512"
"auto","h3","50","2.8600000381469726"
"auto","h8","100","2.4399999618530273"
"auto","h7","2000","35.2"
"auto","h0","2000","38.48999996185303"
"auto","h3","3000","131.3699999809265"
"auto","h3","10","1.2199999809265136"
"auto","h9","1000","17.6"
"auto","h8","1500","25.180000019073486"
"auto","h8","10","1.1100000381469726"
"auto","h8","10","1.5"
"auto","h8","10","1.1199999809265138"
"auto","h8","10","1.0600000381469727"
"auto","h0","2000","35.429999923706056"
"auto","h4","3000","54.96000003814697"
"auto","h7","500","8.569999980926514"
"auto","h4","1000","20.25999994277954"
"auto","h2","100","4.4"
"auto","h1","1000","19.15"
"auto","h4","2000","40.23999996185303"
"auto","h6","1500","29.669999980926512"
"auto","h2","100","4.65"
"auto","h9","1000","16.60999994277954"
"auto","h4","3000","59.75"
"auto","h0","2000","38.83000001907349"
"auto","h2","1000","43.09000005722046"
"auto","h3","2000","90.75999994277954"
"auto","h7","100","2.589999961853027"
"auto","h5","1000","20.86000003814697"
"auto","h8","10","1.1899999618530273"
"auto","h7","10","1"
"auto","h7","100","2.280000019073486"
"auto","h1","500","11.980000019073486"
"auto","h3","3000","130.6199999809265"
"auto","h5","3000","58.619999980926515"
"auto","h4","500","11.460000038146973"
"auto","h4","1000","20.20999994277954"
